Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,Western,Film-Noir
0.33610699849676245,0.10341753799900383,0.10341753799900383,0.3102526139970115,0.07756315349925287,0.15512630699850574,0.3878157674962644,0.46537892099551725,0.3102526139970115,0.46537892099551725,0.051708768999501914,0.07756315349925287,0.1809806914982567,0.07756315349925287,0.07756315349925287,0.0,0.07756315349925287,0.0
0.08179976204483831,0.0,0.024539928613451494,0.2862991671569341,0.05725983343138682,0.23721930993003112,0.8752574538797699,0.06543980963587065,0.16359952408967662,0.1799594764986443,0.04907985722690299,0.06543980963587065,0.08179976204483831,0.040899881022419156,0.05725983343138682,0.05725983343138682,0.008179976204483831,0.0
0.34449931100206704,0.105999788000636,0.105999788000636,0.211999576001272,0.132499735000795,0.105999788000636,0.211999576001272,0.5829988340034981,0.052999894000318,0.397499205002385,0.07949984100047701,0.052999894000318,0.476999046002862,0.0,0.052999894000318,0.0,0.0,0.0
0.2102353324910547,0.2102353324910547,0.26279416561381835,0.26279416561381835,0.0,0.052558833122763673,0.5255883312276367,0.36791183185934573,0.15767649936829103,0.2102353324910547,0.10511766624552735,0.10511766624552735,0.47302949810487305,0.2102353324910547,0.0,0.0,0.0,0.0
0.32635938984199236,0.2162130957703199,0.17133867966704597,0.4936185771360134,0.17949766441309578,0.13462324830982184,0.5140160390011379,0.33043888221501727,0.1835771567861207,0.23253106526241954,0.06527187796839846,0.08158984746049809,0.20397461865124522,0.044874416103273945,0.061192385595373565,0.05711289322234866,0.024476954238149426,0.008158984746049808
0.25134987482569937,0.06018236439488576,0.1062041724615631,0.580582809456545,0.14160556328208415,0.24072945757954303,0.4248166898462524,0.3221526564667414,0.1840872322667094,0.307992100138533,0.1840872322667094,0.08142319888719839,0.2194886230872304,0.03894152990257314,0.04956194714872945,0.007080278164104207,0.03186125173846893,0.01062041724615631
0.29106909232994066,0.10448634083638896,0.09702303077664688,0.26121585209097237,0.08209641065716275,0.13433958107535723,0.47765184382349235,0.544821634361171,0.26867916215071447,0.3806288130468455,0.04477986035845241,0.08955972071690482,0.20150937161303584,0.08955972071690482,0.022389930179226206,0.022389930179226206,0.014926620119484136,0.0
0.06835859270246633,0.0,0.0,0.41015155621479793,0.0,0.41015155621479793,0.6835859270246633,0.2734343708098653,0.13671718540493266,0.20507577810739896,0.06835859270246633,0.06835859270246633,0.13671718540493266,0.06835859270246633,0.13671718540493266,0.0,0.0,0.06835859270246633
0.20483662259967567,0.10241831129983783,0.1706971854997297,0.44381268229929727,0.10241831129983783,0.20483662259967567,0.5120915564991891,0.2389760596996216,0.27311549679956754,0.4779521193992432,0.03413943709994594,0.10241831129983783,0.13655774839978377,0.10241831129983783,0.06827887419989188,0.0,0.03413943709994594,0.0
0.16523847695440552,0.04130961923860138,0.08261923847720276,0.3717865731474124,0.16523847695440552,0.2065480961930069,0.49571543086321657,0.4130961923860138,0.4130961923860138,0.3717865731474124,0.0,0.08261923847720276,0.12392885771580414,0.08261923847720276,0.04130961923860138,0.0,0.0,0.0
0.2677264489518961,0.02231053741265801,0.04462107482531602,0.35696859860252816,0.06693161223797403,0.08924214965063204,0.37927913601518615,0.5354528979037922,0.2900369863645541,0.4685212856658182,0.06693161223797403,0.04462107482531602,0.2007948367139221,0.06693161223797403,0.02231053741265801,0.0,0.0,0.0
0.3264853152043916,0.07980752149440683,0.10399161891695435,0.49335558741996954,0.12092048711273763,0.24184097422547526,0.4183848854100722,0.43047693412134597,0.16687027221557793,0.30955644700860835,0.04111296561833079,0.08222593123666158,0.22974892551420148,0.08222593123666158,0.06771547278313307,0.0024184097422547527,0.0459497851028403,0.03143932664931178
0.18599517834666265,0.08752714275137065,0.12034982128313465,0.5142219636643026,0.12034982128313465,0.32822678531763994,0.5361037493521452,0.2844632139419546,0.18599517834666265,0.3501085710054826,0.032822678531763995,0.06564535706352799,0.10940892843921332,0.05470446421960666,0.09846803559529199,0.0,0.032822678531763995,0.0
0.22830127723129465,0.031131992349722,0.031131992349722,0.249055938797776,0.08301864626592532,0.2075466156648133,0.6122625162111993,0.3528292466301826,0.186791954098332,0.4150932313296266,0.051886653916203326,0.186791954098332,0.13490530018212865,0.25943326958101665,0.0,0.02075466156648133,0.0,0.062263984699444
0.29242210729714757,0.09747403576571587,0.24368508941428965,0.09747403576571587,0.09747403576571587,0.24368508941428965,0.7310552682428689,0.14621105364857379,0.29242210729714757,0.29242210729714757,0.0,0.09747403576571587,0.0,0.14621105364857379,0.09747403576571587,0.0,0.0,0.0
0.1523569088340013,0.0,0.0,0.1523569088340013,0.12188552706720104,0.12188552706720104,0.5484848718024047,0.3351851994348029,0.3961279629684034,0.4570707265020039,0.1523569088340013,0.1523569088340013,0.27424243590120234,0.09141414530040079,0.0,0.0,0.12188552706720104,0.0
0.3960460214613893,0.041071439262662594,0.07040818159313587,0.2669643552073069,0.2082908705463603,0.1349490147201771,0.42244908955881527,0.4899235969189038,0.18482147668198168,0.3373725368004427,0.06160715889399389,0.1261479920210351,0.3373725368004427,0.05573981042789923,0.01760204539828397,0.0,0.01466837116523664,0.0029336742330473282
0.37112661346654685,0.1376087443190567,0.12509885847186972,0.45869581439685564,0.15845855406436832,0.1376087443190567,0.39614638516092077,0.450355890498731,0.23351786914749015,0.28772737448530034,0.05003954338874789,0.0875692009303088,0.2418577930456148,0.06671939118499719,0.041699619490623244,0.02918973364343627,0.004169961949062324,0.020849809745311622
0.23824726661168444,0.07633164852607366,0.11334093265992755,0.4973122555486617,0.1549763773105132,0.24518650738678205,0.5482000212327108,0.2845088717790018,0.21742954428639163,0.3215181559128557,0.12721941421012276,0.12953249446848863,0.1387848155019521,0.062453166975878445,0.06476624723424432,0.01387848155019521,0.020817722325292817,0.006939240775097605
0.18932753596394009,0.0,0.0,0.1352339542599572,0.10818716340796576,0.08114037255597432,0.6761697712997861,0.40570186277987164,0.29751469937190583,0.3245614902238973,0.0,0.16228074511194865,0.243421117667923,0.16228074511194865,0.0,0.0,0.0,0.0
0.245553156329921,0.056939862337372985,0.06761608652563042,0.5231349852246143,0.14234965584343245,0.20996574236906287,0.5338112094128717,0.3665503637968386,0.20640700097297707,0.2882580530829507,0.0925272762982311,0.08896853490214529,0.16726084561603313,0.04982237954520136,0.02135244837651487,0.0,0.035587413960858114,0.014234965584343246
0.3644054444067475,0.1301448015738384,0.1301448015738384,0.44249232535105054,0.15617376188860607,0.10411584125907071,0.3383764840919798,0.5466081666101212,0.2602896031476768,0.2342606428329091,0.0,0.052057920629535355,0.2342606428329091,0.07808688094430304,0.0,0.0,0.052057920629535355,0.0
0.27824260610742313,0.07649281267558024,0.10230913695358858,0.5058087238172744,0.13481858234071017,0.27537412563208885,0.46756231747948424,0.3824640633779012,0.1768896293122793,0.317445172603658,0.09848449631980956,0.07840513299246975,0.1931443520058401,0.0468518477637929,0.05163264855601666,0.03155328522867685,0.021035523485784566,0.002868480475334259
0.30819929816250846,0.0,0.0,0.23114947362188135,0.025683274846875707,0.10273309938750283,0.4879822220906384,0.4622989472437627,0.17978292392812995,0.3338825730093842,0.15409964908125423,0.12841637423437852,0.436615672396887,0.051366549693751415,0.0,0.0,0.10273309938750283,0.025683274846875707
0.13795154010012944,0.01724394251251618,0.06897577005006472,0.31039096522529125,0.06897577005006472,0.2414151951752265,0.8794410681383251,0.06897577005006472,0.12070759758761325,0.051731827537548535,0.01724394251251618,0.03448788502503236,0.10346365507509707,0.0862197125625809,0.0,0.03448788502503236,0.01724394251251618,0.0
0.44206317119643007,0.02762894819977688,0.1381447409988844,0.22103158559821504,0.11051579279910752,0.19340263739843816,0.24866053379799194,0.5802079121953145,0.1381447409988844,0.4144342229966532,0.0,0.05525789639955376,0.30391843019754566,0.02762894819977688,0.02762894819977688,0.0,0.0,0.0
0.2735878275822914,0.0,0.0,0.24622904482406224,0.0,0.2188702620658331,0.5471756551645828,0.4650993068898953,0.2188702620658331,0.3830229586152079,0.08207634827468742,0.10943513103291655,0.2735878275822914,0.10943513103291655,0.0,0.0,0.027358782758229137,0.0
0.3285716553458872,0.13248857070398679,0.13248857070398679,0.6571433106917745,0.13248857070398679,0.19608308464190044,0.37626754079932245,0.3603689123148441,0.14308765636030574,0.18018445615742204,0.02649771414079736,0.06359451393791365,0.19608308464190044,0.02649771414079736,0.02649771414079736,0.0,0.010599085656318943,0.0
0.06202821233574591,0.0,0.0,0.1522510666422854,0.03383357036495231,0.15788999503644413,0.8965896146712363,0.07894499751822207,0.20300142218971387,0.27630749131377724,0.06202821233574591,0.09022285430653951,0.045111427153269754,0.06202821233574591,0.005638928394158719,0.005638928394158719,0.028194641970793594,0.022555713576634877
0.3813235037874816,0.07333144303605414,0.07333144303605414,0.11733030885768664,0.13199659746489747,0.16132917467931912,0.3666572151802707,0.513320101252379,0.14666288607210828,0.3666572151802707,0.05866515442884332,0.2053280405009516,0.42532236960911407,0.05866515442884332,0.04399886582163249,0.0,0.02933257721442166,0.0
0.2782294642143344,0.08634707510100033,0.12472355292366714,0.3741706587710014,0.15350591129066726,0.10553531401233374,0.4988942116946686,0.3262000614926679,0.3453883004040013,0.3741706587710014,0.14391179183500055,0.14391179183500055,0.23985298639166758,0.08634707510100033,0.038376477822666816,0.009594119455666704,0.04797059727833352,0.0
0.46257302031856284,0.03304093002275449,0.03304093002275449,0.13216372009101796,0.16520465011377244,0.09912279006826347,0.2973683702047904,0.6277776704323352,0.16520465011377244,0.2643274401820359,0.0,0.13216372009101796,0.3634502302502994,0.0,0.0,0.0,0.0,0.0
0.3986373943624499,0.03189099154899599,0.047836487323493986,0.4464738816859439,0.047836487323493986,0.09567297464698797,0.19134594929397594,0.5421468563329318,0.19134594929397594,0.3986373943624499,0.06378198309799198,0.047836487323493986,0.3029644197154619,0.047836487323493986,0.015945495774497994,0.0,0.015945495774497994,0.0
0.32551538350846376,0.0,0.0,0.22786076845592465,0.06510307670169276,0.09765461505253914,0.37434269103473333,0.6510307670169275,0.19530923010507828,0.37434269103473333,0.09765461505253914,0.03255153835084638,0.22786076845592465,0.09765461505253914,0.06510307670169276,0.09765461505253914,0.0,0.01627576917542319
0.17747579327629814,0.005378054341706004,0.016134163025118012,0.05915859775876604,0.06991470644217805,0.021512217366824016,0.3764638039194203,0.4141101843113623,0.23125633669335818,0.6346104123213084,0.25276855406018217,0.19360995630141614,0.2957929887938302,0.032268326050236024,0.0,0.0,0.0,0.005378054341706004
0.4212117695871159,0.07658395810674835,0.07658395810674835,0.3063358324269934,0.03829197905337418,0.11487593716012254,0.3063358324269934,0.4977957276938643,0.26804385337361925,0.45950374864049015,0.0,0.07658395810674835,0.22975187432024508,0.11487593716012254,0.07658395810674835,0.0,0.0,0.0
0.347436985968339,0.0610362272647082,0.10798717131448374,0.5305456677624636,0.1220724545294164,0.15963320976923684,0.22536453143892257,0.5399358565724187,0.2441449090588328,0.30987623072851855,0.06573132166968575,0.06573132166968575,0.17841358738914703,0.03286566083484287,0.03286566083484287,0.004695094404977554,0.03756075523982043,0.004695094404977554
0.3028032705599186,0.09175856683633897,0.08258271015270507,0.21104470372357964,0.13763785025450845,0.18351713367267794,0.6698375379052746,0.3762101240289898,0.12846199357087457,0.25692398714174913,0.09175856683633897,0.11011028020360678,0.22939641709084743,0.22022056040721355,0.03670342673453559,0.009175856683633897,0.009175856683633897,0.0
0.10539239390472807,0.008431391512378246,0.07166682785521508,0.49323640347412734,0.06745113209902596,0.3920597053255884,0.6955897997712053,0.13490226419805193,0.13911795995424106,0.19813770054088878,0.04637265331808035,0.06323543634283683,0.05901974058664772,0.07166682785521508,0.07166682785521508,0.01686278302475649,0.03372556604951298,0.012647087268567368
0.03162277660168379,0.0,0.03162277660168379,0.18973665961010278,0.03162277660168379,0.18973665961010278,0.9486832980505138,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.0,0.09486832980505139,0.06324555320336758,0.09486832980505139,0.0,0.0,0.0,0.0
0.42585859171110557,0.18251082501904523,0.16730158960079147,0.21292929585555279,0.2737662375285679,0.25855700211031407,0.41064935629285176,0.4714862979658669,0.13688311876428394,0.2737662375285679,0.03041847083650754,0.09125541250952261,0.25855700211031407,0.09125541250952261,0.03041847083650754,0.0,0.01520923541825377,0.0
0.262431940540739,0.1574591643244434,0.262431940540739,0.4723774929733302,0.262431940540739,0.1049727762162956,0.5773502691896257,0.1574591643244434,0.0,0.1574591643244434,0.1049727762162956,0.0524863881081478,0.36740471675703457,0.0,0.0524863881081478,0.0,0.0,0.0
0.13952641392495274,0.0,0.039864689692843645,0.23918813815706186,0.0996617242321091,0.059797034539265465,0.6577673799319201,0.338849862389171,0.338849862389171,0.4185792417748583,0.059797034539265465,0.1993234484642182,0.13952641392495274,0.07972937938568729,0.0,0.0,0.039864689692843645,0.0
0.16177907982425563,0.16735766878371272,0.184093435662084,0.8888551742068298,0.10599319022968472,0.20454826184676,0.19711014323415055,0.10599319022968472,0.081819304738704,0.039050122716199634,0.06322400820718035,0.027892944797285452,0.061364478554028,0.024173885490980727,0.035331063409894906,0.007438118612609454,0.007438118612609454,0.0
0.08864844143558726,0.022162110358896814,0.04432422071779363,0.48756642789572985,0.04432422071779363,0.39891798646014265,0.7313496418435949,0.06648633107669044,0.11081055179448406,0.13297266215338088,0.022162110358896814,0.022162110358896814,0.08864844143558726,0.022162110358896814,0.06648633107669044,0.08864844143558726,0.0,0.0
0.28669621612280044,0.07324355886348917,0.07324355886348917,0.42062729518746633,0.1360237521750513,0.15485781016851996,0.42062729518746633,0.428997987629008,0.20926731103854046,0.4080712565251539,0.19880394548661345,0.09626296307772862,0.24902810013586316,0.0439461353180935,0.0439461353180935,0.016741384883083237,0.037668115986937284,0.004185346220770809
0.39605901719066977,0.14852213144650114,0.39605901719066977,0.44556639433950346,0.19802950859533489,0.19802950859533489,0.4950737714883372,0.19802950859533489,0.04950737714883372,0.14852213144650114,0.14852213144650114,0.04950737714883372,0.14852213144650114,0.09901475429766744,0.14852213144650114,0.0,0.0,0.0
