id,userId,movieId,rating
124,13,3578,4.297572648481299
125,13,3996,4.220261781956102
126,13,3793,4.029352776968476
127,13,3897,3.9635049243414646
128,13,3300,3.912734428622499
129,13,3753,3.868392853648198
130,14,593,4.275087470415117
131,14,318,4.134890400054426
132,14,110,4.038877148737559
133,14,47,3.9944817177139487
134,14,356,3.9156972531129592
135,14,32,3.8586772769674598
136,14,337,3.789590774715456
137,14,150,3.785968689067236
138,14,509,3.777118618815381
139,14,590,3.7624522863683447
140,15,318,4.47319080899236
141,15,527,4.43609839452278
142,15,1200,4.283379565759528
143,15,589,4.266439980724238
144,15,166528,4.181571489616022
145,15,3147,4.165164988184234
146,15,1214,4.125427481959171
147,15,1210,4.107266013549787
148,15,260,4.078265483243312
149,15,3578,4.056401428155581
150,16,750,4.128673975458069
151,16,4973,4.1097045408662245
152,16,111,4.1056102128731755
153,16,1276,4.073161261179388
154,16,1252,4.063113943013416
155,16,1223,4.055779366086779
156,16,1136,4.039797330771405
157,16,1199,4.028881464026237
158,16,1222,4.012956968677299
159,16,2019,4.009337167736583
160,17,2571,4.775167613081466
161,17,260,4.746980075507449
162,17,318,4.703251970911027
163,17,1196,4.682191445528189
164,17,2959,4.667197506168536
165,17,296,4.634244171000583
166,17,527,4.6113910885664415
167,17,858,4.608934177478381
168,17,1210,4.550671145710549
169,17,1221,4.541878662445682
170,18,2959,4.567808937833824
171,18,1221,4.543607370736902
172,18,296,4.497784208440822
173,18,50,4.489771209844618
174,18,318,4.460538573994635
175,18,4226,4.452132776570878
176,18,1193,4.445987884055679
177,18,48516,4.440312742080085
178,18,4011,4.421912819718327
179,18,904,4.3953775388812995
180,19,541,3.9299208014723925
181,19,260,3.917294117831896
182,19,2959,3.905171688972505
183,19,1240,3.8830409226193603
184,19,904,3.866169782055375
185,19,1148,3.8327323636173753
186,19,1198,3.8187089067833866
187,19,1617,3.7918573240776228
188,19,3358,3.7709690277567836
189,19,1196,3.7673695559213023
190,20,1148,4.947516608043317
191,20,5952,4.894848910647003
192,20,4993,4.6522271654635885
193,20,1073,4.644326623278237
194,20,1097,4.629394717858583
195,20,919,4.619335483303291
196,20,720,4.609531774310356
197,20,1028,4.566378377803074
198,20,5618,4.554367553647253
199,20,2078,4.494253170578568
200,21,356,4.348663607654699
201,21,10,4.202255580115861
202,21,597,4.189247384776307
203,21,4896,4.117158982811421
204,21,68954,4.056631717535642
205,21,78499,4.027112614123709
206,21,4963,3.9846750823046695
207,21,3082,3.9834027336503235
208,21,1196,3.9448269111157477
209,21,2989,3.9408017121079766
210,22,1193,3.7446014882278167
211,22,541,3.699267906156768
212,22,318,3.6028804587755943
213,22,49272,3.58223896433465
214,22,3578,3.517110846299115
215,22,56782,3.510793822040405
216,22,2160,3.405404293838255
217,22,253,3.375108781289226
218,22,107,3.365972385555632
219,22,1952,3.35510056560581
220,23,5618,4.134103066902445
221,23,4226,4.119650872307842
222,23,1233,4.098693673953451
223,23,904,4.086327327036698
224,23,1222,4.076982923410412
225,23,50,4.048875039807111
226,23,1089,4.0220361724704485
227,23,6440,4.001973182101532
228,23,1212,3.9972860747272128
229,23,1217,3.994834018926731
230,24,318,4.397784077445486
231,24,27773,4.224123086479037
232,24,356,4.183752469315199
233,24,1198,4.174705690858142
234,24,58559,4.173714670557897
235,24,3147,4.122127375317814
236,24,6350,4.114851492368361
237,24,2571,4.113958074156979
238,24,593,4.113255296899285
239,24,4973,4.084273020440744
240,25,260,5.0
241,25,2028,5.0
242,25,2571,5.0
243,25,7153,5.0
244,25,58559,5.0
245,25,79132,4.98416048476479
246,25,527,4.976911264717165
247,25,1198,4.974385593203758
248,25,68157,4.966340532120314
249,25,177593,4.9571950882271345
250,26,296,4.0273550561870834
251,26,593,3.886650569273012
252,26,47,3.8057138057273834
253,26,457,3.7334056501543054
254,26,356,3.5703176531429297
255,26,454,3.5675045787337343
256,26,592,3.504766924309594
257,26,165,3.4885728796855
258,26,150,3.4296535592766486
259,26,300,3.291365704232494
260,27,1148,4.453684254875639
261,27,1207,4.330944649292237
262,27,356,4.303386375164952
263,27,1035,4.206047624377311
264,27,2150,4.203128190565106
265,27,3508,4.199490747361373
266,27,1250,4.193013273619347
267,27,34,4.190643739968808
268,27,3451,4.180242190280635
269,27,1197,4.152724017708779
270,28,3508,3.9923814071144075
271,28,589,3.957431431467719
272,28,296,3.8939588818030297
273,28,318,3.8556874328044652
274,28,34405,3.823162190302927
275,28,1732,3.802184012033067
276,28,27611,3.7880538838040954
277,28,593,3.764231914598231
278,28,590,3.753305148097005
279,28,260,3.7483161030591012
280,29,750,4.712019941226629
281,29,318,4.640328461750744
282,29,5995,4.629353670332339
283,29,1204,4.604560572020896
284,29,48516,4.569251008178617
285,29,904,4.565928963003695
286,29,1198,4.561007189793886
287,29,1262,4.554249846310381
288,29,1250,4.53132103350657
289,29,99114,4.5241524177623695
290,30,7153,5.0
291,30,318,4.997141214348121
292,30,4993,4.9965469684851636
293,30,110,4.98241936790274
294,30,58559,4.975063582233573
295,30,2571,4.943484285895405
296,30,260,4.911385675121294
297,30,5952,4.910311305276151
298,30,1198,4.889376485802358
299,30,60069,4.8765693261753835
300,31,912,4.780328931070193
301,31,5060,4.603579768751391
302,31,1196,4.569779845163259
303,31,1197,4.530603940568363
304,31,1278,4.457494705438046
305,31,1,4.4364179605016405
306,31,1270,4.395103000083048
307,31,1036,4.381970864691616
308,31,1073,4.364104762199895
309,31,588,4.349998983822656
310,32,50,4.777806809642152
311,32,318,4.776787413243306
312,32,912,4.671964259057926
313,32,296,4.610136333879183
314,32,1197,4.586511123997674
315,32,1104,4.5842181177914485
316,32,593,4.547123592330196
317,32,527,4.499444794944341
318,32,58,4.4678745518573155
319,32,265,4.434226710579395
320,33,593,4.818535797712518
321,33,356,4.670413762064059
322,33,1673,4.526727934478023
323,33,1210,4.4997276649571445
324,33,50,4.47501709762435
325,33,2571,4.470952301455908
326,33,919,4.448668937616018
327,33,1249,4.4434553033404685
328,33,914,4.440203196693914
329,33,1719,4.371618539580742
330,34,6539,4.3438644846717445
331,34,6874,4.222536856008713
332,34,318,4.146675623001903
333,34,7090,4.141588763204165
334,34,2959,4.118801622855423
335,34,356,4.104237324313484
336,34,5349,4.094100724980882
337,34,6333,4.084831511169976
338,34,6711,4.069419626554375
339,34,45499,4.044559051366946
340,35,50,4.7646384046486645
341,35,590,4.557703691374888
342,35,62,4.391581592177115
343,35,21,4.343776996169899
344,35,150,4.3202830608463065
345,35,11,4.285008521539422
346,35,261,4.274404428860948
347,35,595,4.202727051875246
348,35,235,4.179592553707523
349,35,60,4.142797178865018
350,36,3347,3.486634057674994
351,36,1617,3.4750475601310375
352,36,3897,3.418810416175425
353,36,1234,3.3945700156497574
354,36,318,3.386687272543848
355,36,1262,3.382938649313159
356,36,908,3.3496049528291802
357,36,3363,3.319640507364666
358,36,904,3.2645646982707786
359,36,1222,3.177703318883198
360,37,296,5.0
361,37,318,4.637163269879366
362,37,593,4.549473783418311
363,37,150,4.440646124685395
364,37,165,4.426553580639443
365,37,1061,4.397568356336195
366,37,356,4.394095928217991
367,37,457,4.32611902970678
368,37,1073,4.2560298836023
369,37,590,4.2457533937720475
370,38,50,4.342959145970288
371,38,318,4.237113744350781
372,38,246,4.234246180777826
373,38,527,4.211515473097492
374,38,110,4.142944451261096
375,38,457,4.1242686050276385
376,38,223,4.077507747855515
377,38,497,3.9051316435220516
378,38,356,3.833577296810635
379,38,590,3.801910928354881
380,39,1089,4.640558846106355
381,39,1221,4.624545276624697
382,39,2762,4.613063403014085
383,39,50,4.602993474752063
384,39,1258,4.599952295727496
385,39,3213,4.593636919622488
386,39,1214,4.59250272895083
387,39,1215,4.567493860162487
388,39,1219,4.562525597696398
389,39,1248,4.549918480569655
390,40,318,4.831922121428289
391,40,1,4.5662231739818635
392,40,265,4.48322011361087
393,40,553,4.480221998321441
394,40,272,4.455321898754232
395,40,296,4.433425638423692
396,40,306,4.4241524756835355
397,40,364,4.418255902648888
398,40,308,4.414867105976967
399,40,223,4.413661556917262
400,41,6874,4.2925657355245175
401,41,2324,4.250554286493532
402,41,296,4.218318377806538
403,41,2160,4.214586681477754
404,41,104879,4.119653809662557
405,41,7438,4.108286483960471
406,41,1259,4.075440103670427
407,41,4848,4.0738539640747
408,41,4022,4.06734643773224
409,41,6016,4.062349668488851
410,42,2329,4.858019776987758
411,42,1210,4.831369971333994
412,42,1089,4.813882900604449
413,42,924,4.801237324512477
414,42,912,4.751522999465957
415,42,356,4.726827553218062
416,42,318,4.714962895508647
417,42,296,4.7044430798429
418,42,16,4.689206565888697
419,42,1784,4.6612406162610185
420,43,1,5.0
421,43,47,5.0
422,43,150,5.0
423,43,262,5.0
424,43,318,5.0
425,43,356,5.0
426,43,364,5.0
427,43,367,5.0
428,43,457,5.0
429,43,648,5.0
430,44,260,4.440727601941031
431,44,1210,4.150345719485293
432,44,1639,4.094321375640957
433,44,94,3.9693440103583506
434,44,112,3.9600927216307857
435,44,1517,3.9576323348882987
436,44,733,3.920645048377965
437,44,36,3.834542011755637
438,44,1429,3.797672647128866
439,44,1476,3.795682356648958
440,45,50,5.0
441,45,858,5.0
442,45,1196,5.0
443,45,2571,5.0
444,45,2502,4.937300364918582
445,45,260,4.897060221077729
446,45,2329,4.8749449072232505
447,45,296,4.833219251449244
448,45,1213,4.8200116472815235
449,45,1242,4.812091234617703
450,46,110,4.84431966767415
451,46,50,4.823447070872354
452,46,593,4.820232339438531
453,46,457,4.68687968387371
454,46,590,4.646619165514404
455,46,364,4.606256706693283
456,46,595,4.588873926220665
457,46,318,4.582860235768725
458,46,111,4.489371843039104
459,46,588,4.4713096938090775
460,47,112552,4.020170590050757
461,47,51931,3.6918991063552387
462,47,318,3.6918931065589375
463,47,3147,3.6492886687756068
464,47,33166,3.611171775974405
465,47,356,3.5869227701492594
466,47,2028,3.5483361038888046
467,47,84152,3.545345651888801
468,47,47423,3.5311156798571703
469,47,63082,3.5216737866300694
470,48,2571,4.661976371474513
471,48,8636,4.42997504339279
472,48,4886,4.400324317961267
473,48,5445,4.354890373834852
474,48,2115,4.347335586898098
475,48,3793,4.342186952121505
476,48,1653,4.3251518841752805
477,48,5903,4.3183039860918315
478,48,1584,4.30096583703857
479,48,1580,4.282000380184792
480,49,318,4.6487974023507235
481,49,2571,4.622447295953072
482,49,527,4.528592263681395
483,49,79132,4.436446480010338
484,49,168252,4.435334808155262
485,49,1200,4.419057278953199
486,49,2028,4.415903648417309
487,49,1214,4.394695316904475
488,49,356,4.351833478975655
489,49,109487,4.290525251413466
490,50,1204,3.666692584517914
491,50,858,3.6443346282115066
492,50,5618,3.6270825120987626
493,50,296,3.618208637332559
494,50,1201,3.5591116610466416
495,50,1208,3.503070101971214
496,50,608,3.4801615551798757
497,50,2959,3.462816035591143
498,50,750,3.460306328662579
499,50,899,3.4597341465988016
500,51,858,5.0
501,51,3949,4.993338622981901
502,51,1214,4.947085042794593
503,51,1845,4.854491123142143
504,51,593,4.844522719304116
505,51,48774,4.829511952062925
506,51,1196,4.819493768724179
507,51,953,4.816679552520746
508,51,111,4.809886062402745
509,51,247,4.8030345770360094
510,52,318,5.0
511,52,356,4.998003970184259
512,52,2959,4.989685064448782
513,52,57669,4.917272928232899
514,52,7153,4.8763598255475635
515,52,51255,4.875931041448512
516,52,76093,4.86384611841802
517,52,34405,4.860072188619684
518,52,8874,4.834580375325323
519,52,89745,4.8067182721514135
520,53,249,5.0
521,53,916,5.0
522,53,922,5.0
523,53,1125,5.0
524,53,1298,5.0
525,53,2686,5.0
526,53,4019,5.0
527,53,1982,4.9667850739087225
528,53,3100,4.9607087774585406
529,53,1049,4.895769322534227
530,54,318,3.7573499046931502
531,54,457,3.5284961181935635
532,54,593,3.5031568496793737
533,54,356,3.469694839459322
534,54,47,3.4241875682395277
535,54,110,3.333883465701474
536,54,150,3.3029031584599364
537,54,50,3.2803592902446037
538,54,296,3.2560169332493825
539,54,589,3.2141779523193024
540,55,2542,3.9294758027977914
541,55,4011,3.824649203890509
542,55,3275,3.824249092844261
543,55,48516,3.8205641268207584
544,55,33166,3.5686586923105383
545,55,27831,3.493444117649314
546,55,1275,3.344568229432789
547,55,2890,3.2846607711103513
548,55,2580,3.251179258739583
549,55,44665,3.219851207120107
550,56,318,4.763581121862731
551,56,356,4.62539338376684
552,56,47,4.614597552217792
553,56,593,4.515578965366468
554,56,364,4.497255527361257
555,56,296,4.430209629194943
556,56,480,4.33137202075052
557,56,589,4.268447853677765
558,56,457,4.223710876580415
559,56,733,4.125347057067604
560,57,527,4.803439688680281
561,57,750,4.747770866976068
562,57,541,4.711963907406808
563,57,1148,4.701108803634765
564,57,2571,4.655605253037986
565,57,50,4.6210024675863
566,57,260,4.608119931656766
567,57,1252,4.600323707422212
568,57,924,4.585939570516476
569,57,858,4.580626560494685
570,58,318,4.866175574652722
571,58,457,4.782349342024201
572,58,50,4.70178963542832
573,58,475,4.629007556625686
574,58,47,4.592893746806989
575,58,293,4.585749707930909
576,58,527,4.51742129540729
577,58,110,4.507891237265771
578,58,1073,4.506683760093246
579,58,356,4.479242421489986
580,59,608,5.0
581,59,1208,5.0
582,59,1252,5.0
583,59,858,4.957399687257475
584,59,904,4.951701001115332
585,59,912,4.882591548997271
586,59,750,4.878370632796913
587,59,1233,4.852219984344792
588,59,111,4.8335545272012155
589,59,1247,4.818775255020325
590,60,58559,4.50990931849485
591,60,858,4.396958630949349
592,60,527,4.333449342129454
593,60,6016,4.289838568198736
594,60,318,4.288723715000869
595,60,1242,4.099838520824707
596,60,3424,4.0560112955669005
597,60,50,4.012594985802926
598,60,2067,3.9383602180010384
599,60,1203,3.876425526210404
600,61,318,4.574975259523996
601,61,50,4.488220072857193
602,61,4226,4.485952463248392
603,61,1201,4.460984020941507
604,61,7361,4.446822099838972
605,61,593,4.4249039708345075
606,61,1214,4.424094353524006
607,61,1258,4.4078875877773465
608,61,1089,4.4041922962258635
609,61,4993,4.392862462310125
610,62,1089,4.901441266892598
611,62,2959,4.864046840360473
612,62,4993,4.8322191801658425
613,62,6874,4.796121946267434
614,62,1291,4.75702382221682
615,62,7361,4.738244788336479
616,62,527,4.725966858388128
617,62,1210,4.698080338281809
618,62,7153,4.694541260040757
619,62,2571,4.687143091296804
620,63,296,4.74559692263758
621,63,1198,4.724336496621279
622,63,1208,4.712016299780483
623,63,51255,4.6948977985671005
624,63,7361,4.552615593986442
625,63,2788,4.519430733908075
626,63,2959,4.516401711432673
627,63,1,4.493247117747253
628,63,1148,4.491290099403576
629,63,4993,4.489462981831402
630,64,7153,4.770996119650794
631,64,858,4.723959010382156
632,64,1221,4.716770673930831
633,64,2959,4.713821145785452
634,64,1193,4.704284453494843
635,64,296,4.687288341670136
636,64,27773,4.623548714882188
637,64,1208,4.61378853305269
638,64,1203,4.603132479631271
639,64,8874,4.598040626355494
640,65,2329,4.469145481319032
641,65,318,4.4663825683548595
642,65,2028,4.367474025302133
643,65,2959,4.366177382206873
644,65,55247,4.346186494342599
645,65,79132,4.301238358170089
646,65,116797,4.244136933354709
647,65,58559,4.236355033177109
648,65,74458,4.214366225231901
649,65,36529,4.164133041967346
650,66,318,4.97979877606211
651,66,2959,4.8822569877938236
652,66,912,4.842600229903524
653,66,1252,4.811232833142051
654,66,2858,4.808887690487248
655,66,4226,4.802969144579725
656,66,296,4.793365728114701
657,66,541,4.7692649132591285
658,66,5902,4.751705124193226
659,66,2019,4.736566689110298
660,67,318,4.569318973554615
661,67,356,4.3154688709533495
662,67,4886,4.218158117501502
663,67,6377,4.2181122369784045
664,67,293,4.2157582130428075
665,67,1270,4.20996966458882
666,67,2571,4.195655183757652
667,67,27193,4.150890333262976
668,67,79132,4.145766511109763
669,67,1036,4.109149867842793
670,68,8368,4.572133464509998
671,68,142488,4.497507473634996
672,68,88125,4.471112539177626
673,68,6711,4.466517449455116
674,68,3793,4.4441618883298535
675,68,4896,4.4429977548718504
676,68,5816,4.429282723398815
677,68,44195,4.352614954035192
678,68,54001,4.336368596836838
679,68,5444,4.325888969408129
680,69,296,4.967123078756278
681,69,356,4.894133292668167
682,69,1266,4.880426262501058
683,69,2571,4.86651534797472
684,69,541,4.8392451466960145
685,69,318,4.832308250337457
686,69,1193,4.7996164042771134
687,69,260,4.798653903830285
688,69,1258,4.791381205358379
689,69,593,4.787592904443444
690,70,1210,4.820268178535813
691,70,1193,4.755641707747805
692,70,527,4.754613721531486
693,70,318,4.730565720983652
694,70,858,4.683115979283292
695,70,246,4.66900362412216
696,70,1704,4.649428850334035
697,70,4995,4.640050844256497
698,70,3468,4.634127686426478
699,70,1259,4.60176864247082
700,71,86,4.131181150624192
701,71,1356,4.111505633583933
702,71,1240,4.026362871083783
703,71,780,4.0197277828751945
704,71,165,3.9496383014623517
705,71,1210,3.9123045761272874
706,71,1,3.9088419524293756
707,71,1101,3.908635247355744
708,71,647,3.857172803199148
709,71,1370,3.851907927491352
710,72,318,4.790548288062145
711,72,2571,4.7213880851967565
712,72,296,4.718242355089165
713,72,260,4.6568243619147305
714,72,1210,4.618025693887489
715,72,4973,4.590747669059401
716,72,2858,4.584721238127665
717,72,1196,4.581769163270774
718,72,527,4.566340936138416
719,72,1193,4.530790524633234
720,73,58559,4.719973659896196
721,73,4878,4.699920621336355
722,73,2858,4.6998757226151096
723,73,78499,4.554697891482947
724,73,109374,4.459476924475679
725,73,51255,4.457603383254789
726,73,1732,4.448194266641157
727,73,86833,4.436758041087989
728,73,6874,4.355597724083081
729,73,1206,4.354009835092909
730,74,1193,4.923956752909067
731,74,475,4.902074473929262
732,74,4973,4.891545335408295
733,74,296,4.872358325599401
734,74,48516,4.8084650510013915
735,74,1212,4.798084294077993
736,74,1206,4.759910227161553
737,74,1252,4.732632742540728
738,74,1221,4.723818334618658
739,74,1208,4.721007917041489
740,75,260,4.0128519802958635
741,75,3681,4.012163774112634
742,75,1234,3.938827470590066
743,75,908,3.931466460403164
744,75,928,3.8715523895672455
745,75,1291,3.851856632759954
746,75,912,3.813305150567904
747,75,4993,3.8102169047438643
748,75,1204,3.7830611905756926
749,75,589,3.782022261186649
750,76,858,4.131350230633997
751,76,2959,4.102317732651282
752,76,44195,4.016810200214454
753,76,34405,3.9865383154938856
754,76,296,3.970975671857572
755,76,2858,3.9608102002155086
756,76,1089,3.9553179282419078
757,76,318,3.952306053223272
758,76,1214,3.885423854125871
759,76,1206,3.8543630583186896
760,77,1196,4.6556807972286025
761,77,1198,4.59370027689683
762,77,2571,4.533300919262964
763,77,1210,4.3843327224280655
764,77,4993,4.350739651115142
765,77,7153,4.333300323439694
766,77,260,4.330553636081739
767,77,8636,4.319041282245488
768,77,3578,4.308638598707972
769,77,58559,4.297008582686306
770,78,2571,3.939069815176204
771,78,318,3.909137439352466
772,78,1198,3.9070210478210643
773,78,1240,3.8991532046330155
774,78,1036,3.827447160332594
775,78,589,3.8142287724089696
776,78,2791,3.696988544353371
777,78,1291,3.6836788983756104
778,78,1200,3.6551102683276255
779,78,296,3.6173600094989133
780,79,1221,4.906360801938164
781,79,858,4.8128415985963775
782,79,246,4.774750620151046
783,79,1242,4.7295799889467744
784,79,3266,4.691985572633406
785,79,1196,4.675164639312025
786,79,260,4.660577211757997
787,79,1291,4.594680609891267
788,79,2692,4.584087459977572
789,79,1210,4.582515644909432
790,80,318,5.0
791,80,4226,4.823661007308997
792,80,3275,4.812678446194252
793,80,2959,4.800847923049374
794,80,58559,4.756967700607245
795,80,5418,4.723433262816918
796,80,50,4.705329346194084
797,80,4878,4.701132275624083
798,80,60684,4.68120758357042
799,80,6874,4.677434388867777
800,81,589,3.6041479562323877
801,81,318,3.592032582354625
802,81,457,3.5039393492342263
803,81,32,3.4893050093280675
804,81,296,3.4515682828650034
805,81,110,3.213635094070518
806,81,480,3.206001066494685
807,81,364,3.138105332468253
808,81,150,3.08953190594929
809,81,165,3.0862107924898017
810,82,1198,4.328527351680736
811,82,1291,4.1348166082176245
812,82,2571,4.123944386087992
813,82,3578,4.113697758857399
814,82,7153,4.0964528512892775
815,82,293,4.092494418421612
816,82,589,4.090076853712423
817,82,1036,4.086072493897168
818,82,1089,4.071717740336872
819,82,4993,4.033537906343138
820,83,318,4.279448426219661
821,83,1258,4.242370789118213
822,83,6016,4.18187018218094
823,83,4973,4.153436829357516
824,83,7323,4.142416850394815
825,83,1246,4.129249119836183
826,83,1225,4.0895387325974175
827,83,68954,4.078796004132717
828,83,541,4.008754335815607
829,83,1222,3.9905279756742833
830,84,1242,4.481889616806943
831,84,318,4.46909489359518
832,84,1208,4.442022662497002
833,84,1193,4.418242800026357
834,84,898,4.385283797011877
835,84,593,4.364169634212138
836,84,1272,4.352822690902859
837,84,1276,4.301106530690113
838,84,1203,4.300146769201487
839,84,858,4.290717460375449
840,85,1237,4.482496858389619
841,85,1207,4.296734097486977
842,85,527,4.232669497070845
843,85,1641,4.205504260846113
844,85,1719,4.190815082532618
845,85,314,4.083866715626294
846,85,1449,4.016463744504944
847,85,1185,3.9887583555788666
848,85,1643,3.985820027540793
849,85,1635,3.947206066721712
850,86,318,4.504738294463627
851,86,79132,4.376357693892784
852,86,2959,4.318325675315256
853,86,7361,4.310271944102525
854,86,58559,4.301430251644733
855,86,6377,4.264479425285599
856,86,1196,4.26165950272963
857,86,4963,4.221962447595354
858,86,4226,4.208177219563138
859,86,5418,4.189133820836995
860,87,1136,4.565692515141097
861,87,5618,4.5655308673531545
862,87,3504,4.477554212314481
863,87,5971,4.423518302465383
864,87,4973,4.42023410774177
865,87,2300,4.221441102561308
866,87,671,4.095425771380315
867,87,1584,4.094284705528453
868,87,3910,4.08949785227618
869,87,1077,4.084376904142255
870,88,56782,4.614485728935174
871,88,50,4.558015472516424
872,88,4993,4.545832816031524
873,88,68157,4.5356619487978485
874,88,318,4.512995229159808
875,88,6874,4.50360868818168
876,88,7153,4.466040530710202
877,88,58559,4.451209951290778
878,88,1193,4.424888952614123
879,88,4878,4.406011724572405
880,89,2324,4.902939608294471
881,89,53355,4.837235246771623
882,89,128968,4.805696423198834
883,89,79897,4.715293291059464
884,89,143031,4.679096046114688
885,89,50872,4.667952242074043
886,89,84512,4.662005773689543
887,89,98279,4.6569689676357955
888,89,158882,4.644663933751762
889,89,122092,4.640323374679825
890,90,1041,4.766136193308741
891,90,260,4.689559729509497
892,90,1411,4.681433405730553
893,90,1357,4.606839226630711
894,90,58,4.560481561488347
895,90,608,4.509799109232997
896,90,32,4.45188831258588
897,90,85,4.4388523060969325
898,90,1046,4.398226451865647
899,90,562,4.350017754429648
900,91,750,4.964573576843028
901,91,4993,4.957896691574836
902,91,7153,4.718081111822276
903,91,5952,4.677629975812069
904,91,4226,4.677195341089183
905,91,858,4.613763057258562
906,91,1206,4.60690312702608
907,91,8874,4.5744116860834145
908,91,296,4.5731277192218975
909,91,741,4.526178474743727
910,92,2572,4.4063204831011795
911,92,2398,4.349728338470929
912,92,54190,4.25659920556979
913,92,3168,4.225820983620712
914,92,35836,4.188256169709768
915,92,51662,4.175658124424938
916,92,107,4.155887783555236
917,92,69757,4.124995259388944
918,92,2501,4.098740689622202
919,92,837,4.048823473045691
920,93,110,5.0
921,93,260,5.0
922,93,318,4.999981773170844
923,93,356,4.961376138122866
924,93,593,4.955647588481674
925,93,590,4.910503226165633
926,93,2028,4.902749643511437
927,93,527,4.880587753546542
928,93,1704,4.859314033880633
929,93,1265,4.850563030212033
930,94,318,4.249077613446418
931,94,110,4.023557891346946
932,94,296,3.879685190392223
933,94,32,3.726961304376299
934,94,457,3.6705812605607417
935,94,356,3.6178615129492298
936,94,364,3.602592277144275
937,94,589,3.596050889789418
938,94,161,3.564461334248404
939,94,150,3.559665318673372
940,95,1089,4.893374965262429
941,95,1208,4.86584481079017
942,95,5618,4.769612955419862
943,95,1198,4.767966066941566
944,95,6016,4.750208410890418
945,95,541,4.716971724654706
946,95,1206,4.703156343143343
947,95,2028,4.693269923898862
948,95,1221,4.686985550967378
949,95,924,4.66698039218092
950,96,296,4.7233365107375604
951,96,2858,4.6871923096784265
952,96,260,4.672134939520548
953,96,1198,4.661790192120796
954,96,50,4.6608315856910245
955,96,1291,4.633595006027574
956,96,589,4.589962650029909
